rep_id,doctor_id,month,calls_made,samples_given
R026,D0364,2024-09,2,0
R026,D0364,2024-10,2,5
R026,D0364,2024-11,1,3
R026,D0364,2024-12,0,0
R036,D0365,2024-01,4,2
R036,D0365,2024-02,0,0
R036,D0365,2024-03,1,2
R036,D0365,2024-04,3,4
R036,D0365,2024-05,1,2
R036,D0365,2024-06,2,0
R036,D0365,2024-07,8,15
R036,D0365,2024-08,4,3
R036,D0365,2024-09,4,3
R036,D0365,2024-10,1,3
R036,D0365,2024-11,3,1
R036,D0365,2024-12,4,9
R036,D0366,2024-01,3,1
R036,D0366,2024-02,3,0
R036,D0366,2024-03,0,0
R036,D0366,2024-04,4,10
R036,D0366,2024-05,5,10
R036,D0366,2024-06,3,0
R036,D0366,2024-07,5,12
R036,D0366,2024-08,1,1
R036,D0366,2024-09,10,16
R036,D0366,2024-10,3,5
R036,D0366,2024-11,0,0
R036,D0366,2024-12,2,4
R016,D0367,2024-01,4,10
R016,D0367,2024-02,7,9
R016,D0367,2024-03,6,11
R016,D0367,2024-04,9,10
R016,D0367,2024-05,5,14
R016,D0367,2024-06,5,10
R016,D0367,2024-07,2,5
R016,D0367,2024-08,2,3
R016,D0367,2024-09,5,11
R016,D0367,2024-10,10,16
R016,D0367,2024-11,6,0
R016,D0367,2024-12,7,13
R034,D0368,2024-01,3,8
R034,D0368,2024-02,6,9
R034,D0368,2024-03,1,2
R034,D0368,2024-04,3,1
R034,D0368,2024-05,5,10
R034,D0368,2024-06,3,4
R034,D0368,2024-07,3,8
R034,D0368,2024-08,3,7
R034,D0368,2024-09,3,3
R034,D0368,2024-10,0,0
R034,D0368,2024-11,3,4
R034,D0368,2024-12,5,10
R026,D0369,2024-01,0,0
R026,D0369,2024-02,0,0
R026,D0369,2024-03,0,0
R026,D0369,2024-04,0,0
R026,D0369,2024-05,0,0
R026,D0369,2024-06,0,0
R026,D0369,2024-07,0,0
R026,D0369,2024-08,0,0
R026,D0369,2024-09,0,0
R026,D0369,2024-10,0,0
R026,D0369,2024-11,0,0
R026,D0369,2024-12,0,0
R005,D0370,2024-01,5,6
R005,D0370,2024-02,7,10
R005,D0370,2024-03,8,13
R005,D0370,2024-04,4,0
R005,D0370,2024-05,9,19
R005,D0370,2024-06,9,18
R005,D0370,2024-07,4,8
R005,D0370,2024-08,8,1
R005,D0370,2024-09,5,8
R005,D0370,2024-10,5,10
R005,D0370,2024-11,6,0
R005,D0370,2024-12,7,16
R026,D0371,2024-01,3,8
R026,D0371,2024-02,2,2
R026,D0371,2024-03,1,2
R026,D0371,2024-04,5,15
R026,D0371,2024-05,5,2
R026,D0371,2024-06,1,3
R026,D0371,2024-07,0,0
R026,D0371,2024-08,2,4
R026,D0371,2024-09,1,0
R026,D0371,2024-10,1,2
R026,D0371,2024-11,1,3
R026,D0371,2024-12,2,0
R010,D0372,2024-01,4,11
R010,D0372,2024-02,2,5
R010,D0372,2024-03,4,1
R010,D0372,2024-04,7,2
R010,D0372,2024-05,5,3
R010,D0372,2024-06,1,2
R010,D0372,2024-07,6,0
R010,D0372,2024-08,2,6
R010,D0372,2024-09,5,13
R010,D0372,2024-10,5,2
R010,D0372,2024-11,5,14
R010,D0372,2024-12,4,11
R012,D0373,2024-01,1,3
R012,D0373,2024-02,0,0
R012,D0373,2024-03,0,0
R012,D0373,2024-04,0,0
R012,D0373,2024-05,0,0
R012,D0373,2024-06,1,0
R012,D0373,2024-07,2,6
R012,D0373,2024-08,1,0
R012,D0373,2024-09,0,0
R012,D0373,2024-10,0,0
R012,D0373,2024-11,0,0
R012,D0373,2024-12,0,0
R014,D0374,2024-01,3,2
R014,D0374,2024-02,11,10
R014,D0374,2024-03,5,13
R014,D0374,2024-04,5,9
R014,D0374,2024-05,2,3
R014,D0374,2024-06,6,5
R014,D0374,2024-07,2,6
R014,D0374,2024-08,3,9
R014,D0374,2024-09,0,0
R014,D0374,2024-10,5,10
R014,D0374,2024-11,8,23
R014,D0374,2024-12,4,10
R050,D0375,2024-01,3,1
R050,D0375,2024-02,3,5
R050,D0375,2024-03,6,2
R050,D0375,2024-04,5,7
R050,D0375,2024-05,3,9
R050,D0375,2024-06,7,6
R050,D0375,2024-07,4,9
R050,D0375,2024-08,5,6
R050,D0375,2024-09,2,3
R050,D0375,2024-10,6,0
R050,D0375,2024-11,5,13
R050,D0375,2024-12,5,12
R002,D0376,2024-01,5,10
R002,D0376,2024-02,2,0
R002,D0376,2024-03,2,2
R002,D0376,2024-04,3,8
R002,D0376,2024-05,4,10
R002,D0376,2024-06,3,4
R002,D0376,2024-07,6,7
R002,D0376,2024-08,6,17
R002,D0376,2024-09,6,9
R002,D0376,2024-10,2,3
R002,D0376,2024-11,3,0
R002,D0376,2024-12,5,6
R047,D0377,2024-01,5,3
R047,D0377,2024-02,7,10
R047,D0377,2024-03,7,8
R047,D0377,2024-04,2,4
R047,D0377,2024-05,2,6
R047,D0377,2024-06,4,0
R047,D0377,2024-07,1,3
R047,D0377,2024-08,7,21
R047,D0377,2024-09,3,8
R047,D0377,2024-10,3,2
R047,D0377,2024-11,0,0
R047,D0377,2024-12,3,8
R020,D0378,2024-01,6,9
R020,D0378,2024-02,7,10
R020,D0378,2024-03,5,10
R020,D0378,2024-04,7,16
R020,D0378,2024-05,9,20
R020,D0378,2024-06,1,0
R020,D0378,2024-07,6,15
R020,D0378,2024-08,11,3
R020,D0378,2024-09,8,9
R020,D0378,2024-10,9,14
R020,D0378,2024-11,6,9
R020,D0378,2024-12,8,4
R050,D0379,2024-01,8,3
R050,D0379,2024-02,4,1
R050,D0379,2024-03,5,13
R050,D0379,2024-04,7,12
R050,D0379,2024-05,5,5
R050,D0379,2024-06,5,15
R050,D0379,2024-07,4,9
R050,D0379,2024-08,5,8
R050,D0379,2024-09,2,0
R050,D0379,2024-10,6,16
R050,D0379,2024-11,3,3
R050,D0379,2024-12,1,3
R009,D0380,2024-01,4,9
R009,D0380,2024-02,3,6
R009,D0380,2024-03,3,3
R009,D0380,2024-04,6,7
R009,D0380,2024-05,3,1
R009,D0380,2024-06,7,6
R009,D0380,2024-07,1,1
R009,D0380,2024-08,3,8
R009,D0380,2024-09,8,12
R009,D0380,2024-10,9,15
R009,D0380,2024-11,7,11
R009,D0380,2024-12,5,0
R036,D0381,2024-01,0,0
R036,D0381,2024-02,0,0
R036,D0381,2024-03,0,0
R036,D0381,2024-04,1,3
R036,D0381,2024-05,0,0
R036,D0381,2024-06,0,0
R036,D0381,2024-07,2,2
R036,D0381,2024-08,0,0
R036,D0381,2024-09,0,0
R036,D0381,2024-10,0,0
R036,D0381,2024-11,0,0
R036,D0381,2024-12,1,1
R024,D0382,2024-01,0,0
R024,D0382,2024-02,1,1
R024,D0382,2024-03,1,2
R024,D0382,2024-04,0,0
R024,D0382,2024-05,1,0
R024,D0382,2024-06,0,0
R024,D0382,2024-07,1,0
R024,D0382,2024-08,3,7
R024,D0382,2024-09,0,0
R024,D0382,2024-10,0,0
R024,D0382,2024-11,0,0
R024,D0382,2024-12,0,0
R016,D0383,2024-01,0,0
R016,D0383,2024-02,3,1
R016,D0383,2024-03,0,0
R016,D0383,2024-04,3,0
R016,D0383,2024-05,4,11
R016,D0383,2024-06,3,5
R016,D0383,2024-07,3,0
R016,D0383,2024-08,4,11
R016,D0383,2024-09,0,0
R016,D0383,2024-10,4,10
R016,D0383,2024-11,1,2
R016,D0383,2024-12,5,11
R022,D0384,2024-01,0,0
R022,D0384,2024-02,0,0
R022,D0384,2024-03,0,0
R022,D0384,2024-04,1,1
R022,D0384,2024-05,1,1
R022,D0384,2024-06,1,0
R022,D0384,2024-07,0,0
R022,D0384,2024-08,0,0
R022,D0384,2024-09,0,0
R022,D0384,2024-10,0,0
R022,D0384,2024-11,0,0
R022,D0384,2024-12,0,0
R024,D0385,2024-01,2,0
R024,D0385,2024-02,0,0
R024,D0385,2024-03,1,3
R024,D0385,2024-04,0,0
R024,D0385,2024-05,0,0
R024,D0385,2024-06,0,0
R024,D0385,2024-07,0,0
R024,D0385,2024-08,0,0
R024,D0385,2024-09,0,0
R024,D0385,2024-10,1,0
R024,D0385,2024-11,0,0
R024,D0385,2024-12,0,0
R033,D0386,2024-01,1,0
R033,D0386,2024-02,2,2
R033,D0386,2024-03,2,1
R033,D0386,2024-04,0,0
R033,D0386,2024-05,0,0
R033,D0386,2024-06,1,3
R033,D0386,2024-07,0,0
R033,D0386,2024-08,0,0
R033,D0386,2024-09,0,0
R033,D0386,2024-10,1,2
R033,D0386,2024-11,0,0
R033,D0386,2024-12,0,0
R041,D0387,2024-01,5,12
R041,D0387,2024-02,2,4
R041,D0387,2024-03,0,0
R041,D0387,2024-04,3,8
R041,D0387,2024-05,4,4
R041,D0387,2024-06,4,7
R041,D0387,2024-07,7,14
R041,D0387,2024-08,1,1
R041,D0387,2024-09,2,0
R041,D0387,2024-10,6,6
R041,D0387,2024-11,4,4
R041,D0387,2024-12,2,5
R013,D0388,2024-01,6,6
R013,D0388,2024-02,1,1
R013,D0388,2024-03,2,5
R013,D0388,2024-04,6,8
R013,D0388,2024-05,5,10
R013,D0388,2024-06,6,4
R013,D0388,2024-07,4,4
R013,D0388,2024-08,4,9
R013,D0388,2024-09,7,18
R013,D0388,2024-10,4,2
R013,D0388,2024-11,4,1
R013,D0388,2024-12,4,3
R022,D0389,2024-01,4,2
R022,D0389,2024-02,4,2
R022,D0389,2024-03,5,13
R022,D0389,2024-04,5,0
R022,D0389,2024-05,4,1
R022,D0389,2024-06,4,11
R022,D0389,2024-07,2,1
R022,D0389,2024-08,0,0
R022,D0389,2024-09,4,7
R022,D0389,2024-10,1,1
R022,D0389,2024-11,4,10
R022,D0389,2024-12,3,8
R002,D0390,2024-01,0,0
R002,D0390,2024-02,1,1
R002,D0390,2024-03,0,0
R002,D0390,2024-04,2,3
R002,D0390,2024-05,0,0
R002,D0390,2024-06,5,7
R002,D0390,2024-07,0,0
R002,D0390,2024-08,0,0
R002,D0390,2024-09,0,0
R002,D0390,2024-10,0,0
R002,D0390,2024-11,3,1
R002,D0390,2024-12,0,0
R018,D0391,2024-01,5,2
R018,D0391,2024-02,2,3
R018,D0391,2024-03,4,7
R018,D0391,2024-04,4,9
R018,D0391,2024-05,1,3
R018,D0391,2024-06,4,2
R018,D0391,2024-07,3,3
R018,D0391,2024-08,3,4
R018,D0391,2024-09,2,5
R018,D0391,2024-10,3,2
R018,D0391,2024-11,5,15
R018,D0391,2024-12,4,7
R021,D0392,2024-01,5,3
R021,D0392,2024-02,0,0
R021,D0392,2024-03,2,2
R021,D0392,2024-04,3,3
R021,D0392,2024-05,3,6
R021,D0392,2024-06,2,6
R021,D0392,2024-07,2,0
R021,D0392,2024-08,0,0
R021,D0392,2024-09,1,0
R021,D0392,2024-10,1,2
R021,D0392,2024-11,2,3
R021,D0392,2024-12,1,0
R048,D0393,2024-01,3,4
R048,D0393,2024-02,3,0
R048,D0393,2024-03,0,0
R048,D0393,2024-04,2,6
R048,D0393,2024-05,0,0
R048,D0393,2024-06,2,4
R048,D0393,2024-07,3,5
R048,D0393,2024-08,1,2
R048,D0393,2024-09,1,1
R048,D0393,2024-10,1,2
R048,D0393,2024-11,4,10
R048,D0393,2024-12,0,0
R042,D0394,2024-01,0,0
R042,D0394,2024-02,2,2
R042,D0394,2024-03,1,1
R042,D0394,2024-04,2,4
R042,D0394,2024-05,3,9
R042,D0394,2024-06,2,2
R042,D0394,2024-07,0,0
R042,D0394,2024-08,1,0
R042,D0394,2024-09,3,2
R042,D0394,2024-10,2,3
R042,D0394,2024-11,3,2
R042,D0394,2024-12,2,5
R044,D0395,2024-01,0,0
R044,D0395,2024-02,1,1
R044,D0395,2024-03,0,0
R044,D0395,2024-04,0,0
R044,D0395,2024-05,0,0
R044,D0395,2024-06,1,3
R044,D0395,2024-07,1,2
R044,D0395,2024-08,0,0
R044,D0395,2024-09,0,0
R044,D0395,2024-10,1,2
R044,D0395,2024-11,0,0
R044,D0395,2024-12,0,0
R016,D0396,2024-01,4,3
R016,D0396,2024-02,5,9
R016,D0396,2024-03,6,2
R016,D0396,2024-04,3,4
R016,D0396,2024-05,3,8
R016,D0396,2024-06,5,5
R016,D0396,2024-07,4,1
R016,D0396,2024-08,4,1
R016,D0396,2024-09,4,12
R016,D0396,2024-10,3,9
R016,D0396,2024-11,6,7
R016,D0396,2024-12,3,1
R020,D0397,2024-01,1,3
R020,D0397,2024-02,3,5
R020,D0397,2024-03,2,1
R020,D0397,2024-04,1,2
R020,D0397,2024-05,1,1
R020,D0397,2024-06,5,10
R020,D0397,2024-07,3,9
R020,D0397,2024-08,3,2
R020,D0397,2024-09,2,2
R020,D0397,2024-10,2,3
R020,D0397,2024-11,1,1
R020,D0397,2024-12,2,5
R026,D0398,2024-01,2,2
R026,D0398,2024-02,2,3
R026,D0398,2024-03,2,5
R026,D0398,2024-04,3,8
R026,D0398,2024-05,2,6
R026,D0398,2024-06,1,2
R026,D0398,2024-07,0,0
R026,D0398,2024-08,1,1
R026,D0398,2024-09,3,8
R026,D0398,2024-10,0,0
R026,D0398,2024-11,0,0
R026,D0398,2024-12,1,0
R028,D0399,2024-01,3,6
R028,D0399,2024-02,5,12
R028,D0399,2024-03,5,9
R028,D0399,2024-04,4,7
R028,D0399,2024-05,2,3
R028,D0399,2024-06,3,6
R028,D0399,2024-07,0,0
R028,D0399,2024-08,2,4
R028,D0399,2024-09,4,9
R028,D0399,2024-10,3,1
R028,D0399,2024-11,1,0
R028,D0399,2024-12,0,0
R041,D0400,2024-01,0,0
R041,D0400,2024-02,1,3
R041,D0400,2024-03,1,3
R041,D0400,2024-04,0,0
R041,D0400,2024-05,4,0
R041,D0400,2024-06,1,0
R041,D0400,2024-07,1,1
R041,D0400,2024-08,2,3
R041,D0400,2024-09,1,3
R041,D0400,2024-10,4,0
R041,D0400,2024-11,0,0
R041,D0400,2024-12,2,1
